index,note_name,start_time,duration,velocity,tempo
10,D4,2.5,0.25,0,84
10,E4,2.5,0.25,0,84
10,G-4,2.5,0.25,0,84
10,G4,2.5,0.25,0,84
10,A4,2.5,0.25,0,84
10,B4,2.5,0.25,0,84
10,D-5,2.5,0.25,0,84
10,D5,2.5,0.25,0,84
10,E5,2.5,0.25,0,84
10,G-5,2.5,0.25,0,84
10,G5,2.5,0.25,0,84
10,A5,2.5,0.25,0,84
10,B5,2.5,0.25,0,84
10,D-6,2.5,0.25,0,84
10,D6,2.5,0.25,0,84
10,E6,2.5,0.25,0,84
10,G-6,2.5,0.25,0,84
10,G6,2.5,0.25,0,84
10,A6,2.5,0.25,0,84
10,B6,2.5,0.25,0,84
10,D-7,2.5,0.25,0,84
11,A3,2.75,0.25,0,84
11,B3,2.75,0.25,0,84
11,D-4,2.75,0.25,0,84
11,D4,2.75,0.25,0,84
11,E4,2.75,0.25,0,84
11,G-4,2.75,0.25,0,84
11,G4,2.75,0.25,0,84
11,A4,2.75,0.25,0,84
11,B4,2.75,0.25,0,84
11,D-5,2.75,0.25,0,84
11,D5,2.75,0.25,0,84
11,E5,2.75,0.25,0,84
11,G-5,2.75,0.25,0,84
11,G5,2.75,0.25,0,84
11,A5,2.75,0.25,0,84
11,B5,2.75,0.25,0,84
11,D-6,2.75,0.25,0,84
11,D6,2.75,0.25,0,84
11,E6,2.75,0.25,0,84
11,G-6,2.75,0.25,0,84
11,G6,2.75,0.25,0,84
11,A6,2.75,0.25,0,84
11,B6,2.75,0.25,0,84
11,D-7,2.75,0.25,0,84
12,A3,3.0,0.25,0,84
12,B3,3.0,0.25,0,84
12,D-4,3.0,0.25,0,84
12,D4,3.0,0.25,0,84
12,E4,3.0,0.25,0,84
12,G-4,3.0,0.25,0,84
12,G4,3.0,0.25,0,84
12,A4,3.0,0.25,0,84
12,B4,3.0,0.25,0,84
12,D-5,3.0,0.25,0,84
12,D5,3.0,0.25,0,84
12,E5,3.0,0.25,0,84
12,G-5,3.0,0.25,0,84
12,G5,3.0,0.25,0,84
12,A5,3.0,0.25,0,84
12,B5,3.0,0.25,0,84
12,D-6,3.0,0.25,0,84
12,D6,3.0,0.25,0,84
12,E6,3.0,0.25,0,84
12,G-6,3.0,0.25,0,84
12,G6,3.0,0.25,0,84
12,A6,3.0,0.25,0,84
12,B6,3.0,0.25,0,84
12,D-7,3.0,0.25,0,84
13,A3,3.25,0.25,0,84
13,B3,3.25,0.25,0,84
13,D-4,3.25,0.25,0,84
13,D4,3.25,0.25,0,84
13,E4,3.25,0.25,0,84
13,G-4,3.25,0.25,0,84
13,G4,3.25,0.25,0,84
13,A4,3.25,0.25,0,84
13,B4,3.25,0.25,0,84
13,D-5,3.25,0.25,0,84
13,D5,3.25,0.25,0,84
13,E5,3.25,0.25,0,84
13,G-5,3.25,0.25,0,84
13,G5,3.25,0.25,0,84
13,A5,3.25,0.25,0,84
13,B5,3.25,0.25,0,84
13,D-6,3.25,0.25,0,84
13,D6,3.25,0.25,0,84
13,E6,3.25,0.25,0,84
13,G-6,3.25,0.25,0,84
13,G6,3.25,0.25,0,84
13,A6,3.25,0.25,0,84
13,B6,3.25,0.25,0,84
13,D-7,3.25,0.25,0,84
14,A3,3.5,0.25,0,84
14,B3,3.5,0.25,0,84
14,D-4,3.5,0.25,0,84
14,D4,3.5,0.25,0,84
14,E4,3.5,0.25,0,84
14,G-4,3.5,0.25,0,84
14,G4,3.5,0.25,0,84
14,A4,3.5,0.25,0,84
14,B4,3.5,0.25,0,84
