index,note_name,start_time,duration,velocity,tempo
96,E1,24.0,0.25,0,84
96,G-1,24.0,0.25,0,84
96,G1,24.0,0.25,0,84
96,A1,24.0,0.25,0,84
96,B1,24.0,0.25,0,84
96,D-2,24.0,0.25,0,84
96,D2,24.0,0.25,0,84
96,E2,24.0,0.25,0,84
96,G-2,24.0,0.25,0,84
96,G2,24.0,0.25,0,84
96,A2,24.0,0.25,0,84
96,B2,24.0,0.25,0,84
96,D-3,24.0,0.25,0,84
96,D3,24.0,0.25,0,84
96,E3,24.0,0.25,0,84
96,G-3,24.0,0.25,0,84
96,G3,24.0,0.25,0,84
97,B0,24.25,0.25,0,84
97,D-1,24.25,0.25,0,84
97,D1,24.25,0.25,0,84
97,E1,24.25,0.25,0,84
97,G-1,24.25,0.25,0,84
97,G1,24.25,0.25,0,84
97,A1,24.25,0.25,0,84
97,B1,24.25,0.25,0,84
97,D-2,24.25,0.25,0,84
97,D2,24.25,0.25,0,84
97,E2,24.25,0.25,0,84
97,G-2,24.25,0.25,0,84
97,G2,24.25,0.25,0,84
97,A2,24.25,0.25,0,84
97,B2,24.25,0.25,0,84
97,D-3,24.25,0.25,0,84
97,D3,24.25,0.25,0,84
97,E3,24.25,0.25,0,84
97,G-3,24.25,0.25,0,84
97,G3,24.25,0.25,0,84
98,B0,24.5,0.25,0,84
98,D-1,24.5,0.25,0,84
98,D1,24.5,0.25,0,84
98,E1,24.5,0.25,0,84
98,G-1,24.5,0.25,0,84
98,G1,24.5,0.25,0,84
98,A1,24.5,0.25,0,84
98,B1,24.5,0.25,0,84
98,D-2,24.5,0.25,0,84
98,D2,24.5,0.25,0,84
98,E2,24.5,0.25,0,84
98,G-2,24.5,0.25,0,84
98,G2,24.5,0.25,0,84
98,A2,24.5,0.25,0,84
98,B2,24.5,0.25,0,84
98,D-3,24.5,0.25,0,84
98,D3,24.5,0.25,0,84
98,E3,24.5,0.25,0,84
98,G-3,24.5,0.25,0,84
98,G3,24.5,0.25,0,84
99,B0,24.75,0.25,0,84
99,D-1,24.75,0.25,0,84
99,D1,24.75,0.25,0,84
99,E1,24.75,0.25,0,84
99,G-1,24.75,0.25,0,84
99,G1,24.75,0.25,0,84
99,A1,24.75,0.25,0,84
99,B1,24.75,0.25,0,84
99,D-2,24.75,0.25,0,84
99,D2,24.75,0.25,0,84
99,E2,24.75,0.25,0,84
99,G-2,24.75,0.25,0,84
99,G2,24.75,0.25,0,84
99,A2,24.75,0.25,0,84
99,B2,24.75,0.25,0,84
99,D-3,24.75,0.25,0,84
99,D3,24.75,0.25,0,84
99,E3,24.75,0.25,0,84
99,G-3,24.75,0.25,0,84
99,G3,24.75,0.25,0,84
100,B0,25.0,0.25,0,84
100,D-1,25.0,0.25,0,84
100,D1,25.0,0.25,0,84
100,E1,25.0,0.25,0,84
100,G-1,25.0,0.25,0,84
100,G1,25.0,0.25,0,84
100,A1,25.0,0.25,0,84
100,B1,25.0,0.25,0,84
100,D-2,25.0,0.25,0,84
100,D2,25.0,0.25,0,84
100,E2,25.0,0.25,0,84
100,G-2,25.0,0.25,0,84
100,G2,25.0,0.25,0,84
100,A2,25.0,0.25,0,84
100,B2,25.0,0.25,0,84
100,D-3,25.0,0.25,0,84
100,D3,25.0,0.25,0,84
100,E3,25.0,0.25,0,84
100,G-3,25.0,0.25,0,84
100,G3,25.0,0.25,0,84
101,B0,25.25,0.25,0,84
101,D-1,25.25,0.25,0,84
101,D1,25.25,0.25,0,84
101,E1,25.25,0.25,0,84
101,G-1,25.25,0.25,0,84
101,G1,25.25,0.25,0,84
101,A1,25.25,0.25,0,84
101,B1,25.25,0.25,0,84
101,D-2,25.25,0.25,0,84
101,D2,25.25,0.25,0,84
101,E2,25.25,0.25,0,84
101,G-2,25.25,0.25,0,84
101,G2,25.25,0.25,0,84
101,A2,25.25,0.25,0,84
101,B2,25.25,0.25,0,84
101,D-3,25.25,0.25,0,84
101,D3,25.25,0.25,0,84
101,E3,25.25,0.25,0,84
101,G-3,25.25,0.25,0,84
101,G3,25.25,0.25,0,84
102,B0,25.5,0.25,0,84
102,D-1,25.5,0.25,0,84
102,D1,25.5,0.25,0,84
102,E1,25.5,0.25,0,84
102,G-1,25.5,0.25,0,84
102,G1,25.5,0.25,0,84
102,A1,25.5,0.25,0,84
102,B1,25.5,0.25,0,84
102,D-2,25.5,0.25,0,84
102,D2,25.5,0.25,0,84
102,E2,25.5,0.25,0,84
102,G-2,25.5,0.25,0,84
102,G2,25.5,0.25,0,84
102,A2,25.5,0.25,0,84
102,B2,25.5,0.25,0,84
102,D-3,25.5,0.25,0,84
102,D3,25.5,0.25,0,84
102,E3,25.5,0.25,0,84
102,G-3,25.5,0.25,0,84
102,G3,25.5,0.25,0,84
103,B0,25.75,0.25,0,84
103,D-1,25.75,0.25,0,84
103,D1,25.75,0.25,0,84
103,E1,25.75,0.25,0,84
103,G-1,25.75,0.25,0,84
103,G1,25.75,0.25,0,84
103,A1,25.75,0.25,0,84
103,B1,25.75,0.25,0,84
103,D-2,25.75,0.25,0,84
103,D2,25.75,0.25,0,84
103,E2,25.75,0.25,0,84
103,G-2,25.75,0.25,0,84
103,G2,25.75,0.25,0,84
103,A2,25.75,0.25,0,84
103,B2,25.75,0.25,0,84
103,D-3,25.75,0.25,0,84
103,D3,25.75,0.25,0,84
103,E3,25.75,0.25,0,84
103,G-3,25.75,0.25,0,84
103,G3,25.75,0.25,0,84
104,B0,26.0,0.25,0,84
104,D-1,26.0,0.25,0,84
104,D1,26.0,0.25,0,84
104,E1,26.0,0.25,0,84
104,G-1,26.0,0.25,0,84
104,G1,26.0,0.25,0,84
104,A1,26.0,0.25,0,84
104,B1,26.0,0.25,0,84
104,D-2,26.0,0.25,0,84
104,D2,26.0,0.25,0,84
104,E2,26.0,0.25,0,84
104,G-2,26.0,0.25,0,84
104,G2,26.0,0.25,0,84
104,A2,26.0,0.25,0,84
104,B2,26.0,0.25,0,84
104,D-3,26.0,0.25,0,84
104,D3,26.0,0.25,0,84
104,E3,26.0,0.25,0,84
104,G-3,26.0,0.25,0,84
104,G3,26.0,0.25,0,84
105,B0,26.25,0.25,0,84
105,D-1,26.25,0.25,0,84
105,D1,26.25,0.25,0,84
105,E1,26.25,0.25,0,84
105,G-1,26.25,0.25,0,84
105,G1,26.25,0.25,0,84
105,A1,26.25,0.25,0,84
105,B1,26.25,0.25,0,84
105,D-2,26.25,0.25,0,84
105,D2,26.25,0.25,0,84
105,E2,26.25,0.25,0,84
105,G-2,26.25,0.25,0,84
105,G2,26.25,0.25,0,84
105,A2,26.25,0.25,0,84
105,B2,26.25,0.25,0,84
105,D-3,26.25,0.25,0,84
105,D3,26.25,0.25,0,84
105,E3,26.25,0.25,0,84
105,G-3,26.25,0.25,0,84
105,G3,26.25,0.25,0,84
106,B0,26.5,0.25,0,84
106,D-1,26.5,0.25,0,84
106,D1,26.5,0.25,0,84
106,E1,26.5,0.25,0,84
106,G-1,26.5,0.25,0,84
106,G1,26.5,0.25,0,84
106,A1,26.5,0.25,0,84
106,B1,26.5,0.25,0,84
106,D-2,26.5,0.25,0,84
106,D2,26.5,0.25,0,84
106,E2,26.5,0.25,0,84
106,G-2,26.5,0.25,0,84
106,G2,26.5,0.25,0,84
106,A2,26.5,0.25,0,84
106,B2,26.5,0.25,0,84
106,D-3,26.5,0.25,0,84
106,D3,26.5,0.25,0,84
106,E3,26.5,0.25,0,84
106,G-3,26.5,0.25,0,84
106,G3,26.5,0.25,0,84
107,B0,26.75,0.25,0,84
107,D-1,26.75,0.25,0,84
107,D1,26.75,0.25,0,84
107,E1,26.75,0.25,0,84
107,G-1,26.75,0.25,0,84
107,G1,26.75,0.25,0,84
107,A1,26.75,0.25,0,84
107,B1,26.75,0.25,0,84
107,D-2,26.75,0.25,0,84
107,D2,26.75,0.25,0,84
107,E2,26.75,0.25,0,84
107,G-2,26.75,0.25,0,84
107,G2,26.75,0.25,0,84
107,A2,26.75,0.25,0,84
107,B2,26.75,0.25,0,84
107,D-3,26.75,0.25,0,84
107,D3,26.75,0.25,0,84
107,E3,26.75,0.25,0,84
107,G-3,26.75,0.25,0,84
107,G3,26.75,0.25,0,84
108,B0,27.0,0.25,0,84
108,D-1,27.0,0.25,0,84
108,D1,27.0,0.25,0,84
108,E1,27.0,0.25,0,84
108,G-1,27.0,0.25,0,84
108,G1,27.0,0.25,0,84
108,A1,27.0,0.25,0,84
108,B1,27.0,0.25,0,84
108,D-2,27.0,0.25,0,84
108,D2,27.0,0.25,0,84
108,E2,27.0,0.25,0,84
108,G-2,27.0,0.25,0,84
108,G2,27.0,0.25,0,84
108,A2,27.0,0.25,0,84
108,B2,27.0,0.25,0,84
108,D-3,27.0,0.25,0,84
108,D3,27.0,0.25,0,84
108,E3,27.0,0.25,0,84
108,G-3,27.0,0.25,0,84
108,G3,27.0,0.25,0,84
109,B0,27.25,0.25,0,84
109,D-1,27.25,0.25,0,84
109,D1,27.25,0.25,0,84
109,E1,27.25,0.25,0,84
109,G-1,27.25,0.25,0,84
109,G1,27.25,0.25,0,84
109,A1,27.25,0.25,0,84
109,B1,27.25,0.25,0,84
109,D-2,27.25,0.25,0,84
109,D2,27.25,0.25,0,84
109,E2,27.25,0.25,0,84
109,G-2,27.25,0.25,0,84
109,G2,27.25,0.25,0,84
109,A2,27.25,0.25,0,84
109,B2,27.25,0.25,0,84
109,D-3,27.25,0.25,0,84
109,D3,27.25,0.25,0,84
109,E3,27.25,0.25,0,84
109,G-3,27.25,0.25,0,84
109,G3,27.25,0.25,0,84
110,B0,27.5,0.25,0,84
110,D-1,27.5,0.25,0,84
110,D1,27.5,0.25,0,84
110,E1,27.5,0.25,0,84
110,G-1,27.5,0.25,0,84
110,G1,27.5,0.25,0,84
110,A1,27.5,0.25,0,84
110,B1,27.5,0.25,0,84
110,D-2,27.5,0.25,0,84
110,D2,27.5,0.25,0,84
110,E2,27.5,0.25,0,84
110,G-2,27.5,0.25,0,84
110,G2,27.5,0.25,0,84
110,A2,27.5,0.25,0,84
110,B2,27.5,0.25,0,84
110,D-3,27.5,0.25,0,84
110,D3,27.5,0.25,0,84
110,E3,27.5,0.25,0,84
110,G-3,27.5,0.25,0,84
110,G3,27.5,0.25,0,84
111,B0,27.75,0.25,0,84
111,D-1,27.75,0.25,0,84
111,D1,27.75,0.25,0,84
111,E1,27.75,0.25,0,84
111,G-1,27.75,0.25,0,84
111,G1,27.75,0.25,0,84
111,A1,27.75,0.25,0,84
111,B1,27.75,0.25,0,84
111,D-2,27.75,0.25,0,84
111,D2,27.75,0.25,0,84
111,E2,27.75,0.25,0,84
111,G-2,27.75,0.25,0,84
111,G2,27.75,0.25,0,84
111,A2,27.75,0.25,0,84
111,B2,27.75,0.25,0,84
111,D-3,27.75,0.25,0,84
111,D3,27.75,0.25,0,84
111,E3,27.75,0.25,0,84
111,G-3,27.75,0.25,0,84
111,G3,27.75,0.25,0,84
112,B0,28.0,0.25,0,84
112,D-1,28.0,0.25,0,84
112,D1,28.0,0.25,0,84
112,E1,28.0,0.25,0,84
112,G-1,28.0,0.25,0,84
112,G1,28.0,0.25,0,84
112,A1,28.0,0.25,0,84
112,B1,28.0,0.25,0,84
112,D-2,28.0,0.25,0,84
112,D2,28.0,0.25,0,84
112,E2,28.0,0.25,0,84
112,G-2,28.0,0.25,0,84
112,G2,28.0,0.25,0,84
112,A2,28.0,0.25,0,84
112,B2,28.0,0.25,0,84
112,D-3,28.0,0.25,0,84
112,D3,28.0,0.25,0,84
112,E3,28.0,0.25,0,84
112,G-3,28.0,0.25,0,84
112,G3,28.0,0.25,0,84
113,B0,28.25,0.25,0,84
113,D-1,28.25,0.25,0,84
113,D1,28.25,0.25,0,84
113,E1,28.25,0.25,0,84
113,G-1,28.25,0.25,0,84
113,G1,28.25,0.25,0,84
113,A1,28.25,0.25,0,84
113,B1,28.25,0.25,0,84
113,D-2,28.25,0.25,0,84
113,D2,28.25,0.25,0,84
113,E2,28.25,0.25,0,84
113,G-2,28.25,0.25,0,84
113,G2,28.25,0.25,0,84
113,A2,28.25,0.25,0,84
113,B2,28.25,0.25,0,84
113,D-3,28.25,0.25,0,84
113,D3,28.25,0.25,0,84
113,E3,28.25,0.25,0,84
113,G-3,28.25,0.25,0,84
113,G3,28.25,0.25,0,84
114,B0,28.5,0.25,0,84
114,D-1,28.5,0.25,0,84
114,D1,28.5,0.25,0,84
114,E1,28.5,0.25,0,84
114,G-1,28.5,0.25,0,84
114,G1,28.5,0.25,0,84
114,A1,28.5,0.25,0,84
114,B1,28.5,0.25,0,84
114,D-2,28.5,0.25,0,84
114,D2,28.5,0.25,0,84
114,E2,28.5,0.25,0,84
114,G-2,28.5,0.25,0,84
114,G2,28.5,0.25,0,84
114,A2,28.5,0.25,0,84
114,B2,28.5,0.25,0,84
114,D-3,28.5,0.25,0,84
114,D3,28.5,0.25,0,84
114,E3,28.5,0.25,0,84
114,G-3,28.5,0.25,0,84
114,G3,28.5,0.25,0,84
115,B0,28.75,0.25,0,84
115,D-1,28.75,0.25,0,84
115,D1,28.75,0.25,0,84
115,E1,28.75,0.25,0,84
115,G-1,28.75,0.25,0,84
115,G1,28.75,0.25,0,84
115,A1,28.75,0.25,0,84
115,B1,28.75,0.25,0,84
115,D-2,28.75,0.25,0,84
115,D2,28.75,0.25,0,84
115,E2,28.75,0.25,0,84
115,G-2,28.75,0.25,0,84
115,G2,28.75,0.25,0,84
115,A2,28.75,0.25,0,84
115,B2,28.75,0.25,0,84
115,D-3,28.75,0.25,0,84
115,D3,28.75,0.25,0,84
115,E3,28.75,0.25,0,84
115,G-3,28.75,0.25,0,84
115,G3,28.75,0.25,0,84
116,B0,29.0,0.25,0,84
116,D-1,29.0,0.25,0,84
116,D1,29.0,0.25,0,84
116,E1,29.0,0.25,0,84
116,G-1,29.0,0.25,0,84
116,G1,29.0,0.25,0,84
116,A1,29.0,0.25,0,84
116,B1,29.0,0.25,0,84
116,D-2,29.0,0.25,0,84
116,D2,29.0,0.25,0,84
116,E2,29.0,0.25,0,84
116,G-2,29.0,0.25,0,84
116,G2,29.0,0.25,0,84
116,A2,29.0,0.25,0,84
116,B2,29.0,0.25,0,84
116,D-3,29.0,0.25,0,84
116,D3,29.0,0.25,0,84
116,E3,29.0,0.25,0,84
116,G-3,29.0,0.25,0,84
116,G3,29.0,0.25,0,84
117,B0,29.25,0.25,0,84
117,D-1,29.25,0.25,0,84
117,D1,29.25,0.25,0,84
117,E1,29.25,0.25,0,84
117,G-1,29.25,0.25,0,84
117,G1,29.25,0.25,0,84
117,A1,29.25,0.25,0,84
117,B1,29.25,0.25,0,84
117,D-2,29.25,0.25,0,84
117,D2,29.25,0.25,0,84
117,E2,29.25,0.25,0,84
117,G-2,29.25,0.25,0,84
117,G2,29.25,0.25,0,84
117,A2,29.25,0.25,0,84
117,B2,29.25,0.25,0,84
117,D-3,29.25,0.25,0,84
117,D3,29.25,0.25,0,84
117,E3,29.25,0.25,0,84
117,G-3,29.25,0.25,0,84
117,G3,29.25,0.25,0,84
118,B0,29.5,0.25,0,84
118,D-1,29.5,0.25,0,84
118,D1,29.5,0.25,0,84
118,E1,29.5,0.25,0,84
118,G-1,29.5,0.25,0,84
118,G1,29.5,0.25,0,84
118,A1,29.5,0.25,0,84
118,B1,29.5,0.25,0,84
118,D-2,29.5,0.25,0,84
118,D2,29.5,0.25,0,84
118,E2,29.5,0.25,0,84
118,G-2,29.5,0.25,0,84
118,G2,29.5,0.25,0,84
118,A2,29.5,0.25,0,84
118,B2,29.5,0.25,0,84
118,D-3,29.5,0.25,0,84
118,D3,29.5,0.25,0,84
118,E3,29.5,0.25,0,84
118,G-3,29.5,0.25,0,84
118,G3,29.5,0.25,0,84
119,B0,29.75,0.25,0,84
119,D-1,29.75,0.25,0,84
119,D1,29.75,0.25,0,84
119,E1,29.75,0.25,0,84
119,G-1,29.75,0.25,0,84
119,G1,29.75,0.25,0,84
119,A1,29.75,0.25,0,84
119,B1,29.75,0.25,0,84
119,D-2,29.75,0.25,0,84
119,D2,29.75,0.25,0,84
119,E2,29.75,0.25,0,84
119,G-2,29.75,0.25,0,84
119,G2,29.75,0.25,0,84
119,A2,29.75,0.25,0,84
119,B2,29.75,0.25,0,84
119,D-3,29.75,0.25,0,84
119,D3,29.75,0.25,0,84
119,E3,29.75,0.25,0,84
119,G-3,29.75,0.25,0,84
119,G3,29.75,0.25,0,84
120,B0,30.0,0.25,0,84
120,D-1,30.0,0.25,0,84
120,D1,30.0,0.25,0,84
120,E1,30.0,0.25,0,84
120,G-1,30.0,0.25,0,84
120,G1,30.0,0.25,0,84
120,A1,30.0,0.25,0,84
120,B1,30.0,0.25,0,84
120,D-2,30.0,0.25,0,84
120,D2,30.0,0.25,0,84
120,E2,30.0,0.25,0,84
120,G-2,30.0,0.25,0,84
120,G2,30.0,0.25,0,84
120,A2,30.0,0.25,0,84
120,B2,30.0,0.25,0,84
120,D-3,30.0,0.25,0,84
120,D3,30.0,0.25,0,84
120,E3,30.0,0.25,0,84
120,G-3,30.0,0.25,0,84
120,G3,30.0,0.25,0,84
121,B0,30.25,0.25,0,84
121,D-1,30.25,0.25,0,84
121,D1,30.25,0.25,0,84
121,E1,30.25,0.25,0,84
121,G-1,30.25,0.25,0,84
121,G1,30.25,0.25,0,84
121,A1,30.25,0.25,0,84
121,B1,30.25,0.25,0,84
121,D-2,30.25,0.25,0,84
121,D2,30.25,0.25,0,84
121,E2,30.25,0.25,0,84
121,G-2,30.25,0.25,0,84
121,G2,30.25,0.25,0,84
121,A2,30.25,0.25,0,84
121,B2,30.25,0.25,0,84
121,D-3,30.25,0.25,0,84
121,D3,30.25,0.25,0,84
121,E3,30.25,0.25,0,84
121,G-3,30.25,0.25,0,84
121,G3,30.25,0.25,0,84
122,B0,30.5,0.25,0,84
122,D-1,30.5,0.25,0,84
122,D1,30.5,0.25,0,84
122,E1,30.5,0.25,0,84
122,G-1,30.5,0.25,0,84
122,G1,30.5,0.25,0,84
122,A1,30.5,0.25,0,84
122,B1,30.5,0.25,0,84
122,D-2,30.5,0.25,0,84
122,D2,30.5,0.25,0,84
122,E2,30.5,0.25,0,84
122,G-2,30.5,0.25,0,84
122,G2,30.5,0.25,0,84
122,A2,30.5,0.25,0,84
122,B2,30.5,0.25,0,84
122,D-3,30.5,0.25,0,84
122,D3,30.5,0.25,0,84
122,E3,30.5,0.25,0,84
122,G-3,30.5,0.25,0,84
122,G3,30.5,0.25,0,84
123,B0,30.75,0.25,0,84
123,D-1,30.75,0.25,0,84
123,D1,30.75,0.25,0,84
123,E1,30.75,0.25,0,84
123,G-1,30.75,0.25,0,84
123,G1,30.75,0.25,0,84
123,A1,30.75,0.25,0,84
123,B1,30.75,0.25,0,84
123,D-2,30.75,0.25,0,84
123,D2,30.75,0.25,0,84
123,E2,30.75,0.25,0,84
123,G-2,30.75,0.25,0,84
123,G2,30.75,0.25,0,84
123,A2,30.75,0.25,0,84
123,B2,30.75,0.25,0,84
123,D-3,30.75,0.25,0,84
123,D3,30.75,0.25,0,84
123,E3,30.75,0.25,0,84
123,G-3,30.75,0.25,0,84
123,G3,30.75,0.25,0,84
124,B0,31.0,0.25,0,84
124,D-1,31.0,0.25,0,84
124,D1,31.0,0.25,0,84
124,E1,31.0,0.25,0,84
124,G-1,31.0,0.25,0,84
124,G1,31.0,0.25,0,84
124,A1,31.0,0.25,0,84
124,B1,31.0,0.25,0,84
124,D-2,31.0,0.25,0,84
124,D2,31.0,0.25,0,84
124,E2,31.0,0.25,0,84
124,G-2,31.0,0.25,0,84
124,G2,31.0,0.25,0,84
124,A2,31.0,0.25,0,84
124,B2,31.0,0.25,0,84
124,D-3,31.0,0.25,0,84
124,D3,31.0,0.25,0,84
124,E3,31.0,0.25,0,84
124,G-3,31.0,0.25,0,84
124,G3,31.0,0.25,0,84
125,B0,31.25,0.25,0,84
125,D-1,31.25,0.25,0,84
125,D1,31.25,0.25,0,84
125,E1,31.25,0.25,0,84
125,G-1,31.25,0.25,0,84
125,G1,31.25,0.25,0,84
125,A1,31.25,0.25,0,84
125,B1,31.25,0.25,0,84
125,D-2,31.25,0.25,0,84
125,D2,31.25,0.25,0,84
125,E2,31.25,0.25,0,84
125,G-2,31.25,0.25,0,84
125,G2,31.25,0.25,0,84
125,A2,31.25,0.25,0,84
125,B2,31.25,0.25,0,84
125,D-3,31.25,0.25,0,84
125,D3,31.25,0.25,0,84
125,E3,31.25,0.25,0,84
125,G-3,31.25,0.25,0,84
125,G3,31.25,0.25,0,84
126,B0,31.5,0.25,0,84
126,D-1,31.5,0.25,0,84
126,D1,31.5,0.25,0,84
126,E1,31.5,0.25,0,84
126,G-1,31.5,0.25,0,84
126,G1,31.5,0.25,0,84
126,A1,31.5,0.25,0,84
126,B1,31.5,0.25,0,84
126,D-2,31.5,0.25,0,84
126,D2,31.5,0.25,0,84
126,E2,31.5,0.25,0,84
126,G-2,31.5,0.25,0,84
126,G2,31.5,0.25,0,84
126,A2,31.5,0.25,0,84
126,B2,31.5,0.25,0,84
126,D-3,31.5,0.25,0,84
126,D3,31.5,0.25,0,84
126,E3,31.5,0.25,0,84
126,G-3,31.5,0.25,0,84
126,G3,31.5,0.25,0,84
127,B0,31.75,0.25,0,84
127,D-1,31.75,0.25,0,84
127,D1,31.75,0.25,0,84
127,E1,31.75,0.25,0,84
127,G-1,31.75,0.25,0,84
127,G1,31.75,0.25,0,84
127,A1,31.75,0.25,0,84
127,B1,31.75,0.25,0,84
127,D-2,31.75,0.25,0,84
127,D2,31.75,0.25,0,84
127,E2,31.75,0.25,0,84
127,G-2,31.75,0.25,0,84
127,G2,31.75,0.25,0,84
127,A2,31.75,0.25,0,84
127,B2,31.75,0.25,0,84
127,D-3,31.75,0.25,0,84
127,D3,31.75,0.25,0,84
127,E3,31.75,0.25,0,84
127,G-3,31.75,0.25,0,84
127,G3,31.75,0.25,0,84
128,B0,32.0,0.25,0,84
128,D-1,32.0,0.25,0,84
128,D1,32.0,0.25,0,84
128,E1,32.0,0.25,0,84
128,G-1,32.0,0.25,0,84
128,G1,32.0,0.25,0,84
128,A1,32.0,0.25,0,84
128,B1,32.0,0.25,0,84
128,D-2,32.0,0.25,0,84
128,D2,32.0,0.25,0,84
128,E2,32.0,0.25,0,84
128,G-2,32.0,0.25,0,84
128,G2,32.0,0.25,0,84
128,A2,32.0,0.25,0,84
128,B2,32.0,0.25,0,84
128,D-3,32.0,0.25,0,84
128,D3,32.0,0.25,0,84
128,E3,32.0,0.25,0,84
128,G-3,32.0,0.25,0,84
128,G3,32.0,0.25,0,84
129,B0,32.25,0.25,0,84
129,D-1,32.25,0.25,0,84
129,D1,32.25,0.25,0,84
129,E1,32.25,0.25,0,84
129,G-1,32.25,0.25,0,84
129,G1,32.25,0.25,0,84
129,A1,32.25,0.25,0,84
129,B1,32.25,0.25,0,84
129,D-2,32.25,0.25,0,84
129,D2,32.25,0.25,0,84
129,E2,32.25,0.25,0,84
129,G-2,32.25,0.25,0,84
129,G2,32.25,0.25,0,84
129,A2,32.25,0.25,0,84
129,B2,32.25,0.25,0,84
129,D-3,32.25,0.25,0,84
129,D3,32.25,0.25,0,84
129,E3,32.25,0.25,0,84
129,G-3,32.25,0.25,0,84
129,G3,32.25,0.25,0,84
130,B0,32.5,0.25,0,84
130,D-1,32.5,0.25,0,84
130,D1,32.5,0.25,0,84
130,E1,32.5,0.25,0,84
130,G-1,32.5,0.25,0,84
130,G1,32.5,0.25,0,84
130,A1,32.5,0.25,0,84
130,B1,32.5,0.25,0,84
130,D-2,32.5,0.25,0,84
130,D2,32.5,0.25,0,84
130,E2,32.5,0.25,0,84
130,G-2,32.5,0.25,0,84
130,G2,32.5,0.25,0,84
130,A2,32.5,0.25,0,84
130,B2,32.5,0.25,0,84
130,D-3,32.5,0.25,0,84
130,D3,32.5,0.25,0,84
130,E3,32.5,0.25,0,84
130,G-3,32.5,0.25,0,84
130,G3,32.5,0.25,0,84
131,B0,32.75,0.25,0,84
131,D-1,32.75,0.25,0,84
131,D1,32.75,0.25,0,84
131,E1,32.75,0.25,0,84
131,G-1,32.75,0.25,0,84
131,G1,32.75,0.25,0,84
131,A1,32.75,0.25,0,84
131,B1,32.75,0.25,0,84
131,D-2,32.75,0.25,0,84
131,D2,32.75,0.25,0,84
131,E2,32.75,0.25,0,84
131,G-2,32.75,0.25,0,84
131,G2,32.75,0.25,0,84
131,A2,32.75,0.25,0,84
131,B2,32.75,0.25,0,84
131,D-3,32.75,0.25,0,84
131,D3,32.75,0.25,0,84
131,E3,32.75,0.25,0,84
131,G-3,32.75,0.25,0,84
131,G3,32.75,0.25,0,84
132,B0,33.0,0.25,0,84
132,D-1,33.0,0.25,0,84
132,D1,33.0,0.25,0,84
132,E1,33.0,0.25,0,84
132,G-1,33.0,0.25,0,84
132,G1,33.0,0.25,0,84
132,A1,33.0,0.25,0,84
132,B1,33.0,0.25,0,84
132,D-2,33.0,0.25,0,84
132,D2,33.0,0.25,0,84
132,E2,33.0,0.25,0,84
132,G-2,33.0,0.25,0,84
132,G2,33.0,0.25,0,84
132,A2,33.0,0.25,0,84
132,B2,33.0,0.25,0,84
132,D-3,33.0,0.25,0,84
132,D3,33.0,0.25,0,84
132,E3,33.0,0.25,0,84
132,G-3,33.0,0.25,0,84
132,G3,33.0,0.25,0,84
133,B0,33.25,0.25,0,84
133,D-1,33.25,0.25,0,84
133,D1,33.25,0.25,0,84
133,E1,33.25,0.25,0,84
133,G-1,33.25,0.25,0,84
133,G1,33.25,0.25,0,84
133,A1,33.25,0.25,0,84
133,B1,33.25,0.25,0,84
133,D-2,33.25,0.25,0,84
133,D2,33.25,0.25,0,84
133,E2,33.25,0.25,0,84
133,G-2,33.25,0.25,0,84
133,G2,33.25,0.25,0,84
133,A2,33.25,0.25,0,84
133,B2,33.25,0.25,0,84
133,D-3,33.25,0.25,0,84
133,D3,33.25,0.25,0,84
133,E3,33.25,0.25,0,84
133,G-3,33.25,0.25,0,84
133,G3,33.25,0.25,0,84
134,B0,33.5,0.25,0,84
134,D-1,33.5,0.25,0,84
134,D1,33.5,0.25,0,84
134,E1,33.5,0.25,0,84
134,G-1,33.5,0.25,0,84
134,G1,33.5,0.25,0,84
134,A1,33.5,0.25,0,84
134,B1,33.5,0.25,0,84
134,D-2,33.5,0.25,0,84
134,D2,33.5,0.25,0,84
134,E2,33.5,0.25,0,84
134,G-2,33.5,0.25,0,84
134,G2,33.5,0.25,0,84
134,A2,33.5,0.25,0,84
134,B2,33.5,0.25,0,84
134,D-3,33.5,0.25,0,84
134,D3,33.5,0.25,0,84
134,E3,33.5,0.25,0,84
134,G-3,33.5,0.25,0,84
134,G3,33.5,0.25,0,84
135,B0,33.75,0.25,0,84
135,D-1,33.75,0.25,0,84
135,D1,33.75,0.25,0,84
135,E1,33.75,0.25,0,84
135,G-1,33.75,0.25,0,84
135,G1,33.75,0.25,0,84
135,A1,33.75,0.25,0,84
135,B1,33.75,0.25,0,84
135,D-2,33.75,0.25,0,84
135,D2,33.75,0.25,0,84
135,E2,33.75,0.25,0,84
135,G-2,33.75,0.25,0,84
135,G2,33.75,0.25,0,84
135,A2,33.75,0.25,0,84
135,B2,33.75,0.25,0,84
135,D-3,33.75,0.25,0,84
135,D3,33.75,0.25,0,84
135,E3,33.75,0.25,0,84
135,G-3,33.75,0.25,0,84
135,G3,33.75,0.25,0,84
136,B0,34.0,0.25,0,84
136,D-1,34.0,0.25,0,84
136,D1,34.0,0.25,0,84
136,E1,34.0,0.25,0,84
136,G-1,34.0,0.25,0,84
136,G1,34.0,0.25,0,84
136,A1,34.0,0.25,0,84
136,B1,34.0,0.25,0,84
136,D-2,34.0,0.25,0,84
136,D2,34.0,0.25,0,84
136,E2,34.0,0.25,0,84
